,Date,Hour,Central/Western,Eastern,Kwun Tong,Sham Shui Po,Kwai Chung,Tsuen Wan,Yuen Long,Tuen Mun,Tung Chung,Tai Po,Sha Tin,Causeway Bay,Central,Mong Kok
2098,2019-09-30,Daily Max,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,11.0,11.0,11.0
2099,2019-10-01,Daily Max,9.0,9.0,9.0,10.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0
2100,2019-10-02,Daily Max,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0
2101,2019-10-03,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0
2102,2019-10-04,Daily Max,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0
2103,2019-10-05,Daily Max,4.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0
2104,2019-10-06,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2105,2019-10-07,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
2106,2019-10-08,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0
2107,2019-10-09,Daily Max,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0
2108,2019-10-10,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0
2109,2019-10-11,Daily Max,9.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,10.0,9.0,9.0,9.0,9.0
2110,2019-10-12,Daily Max,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0
2111,2019-10-13,Daily Max,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0
2112,2019-10-14,Daily Max,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2113,2019-10-15,Daily Max,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
2114,2019-10-16,Daily Max,6.0,6.0,6.0,5.0,6.0,5.0,9.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0
2115,2019-10-17,Daily Max,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
2116,2019-10-18,Daily Max,8.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0
2117,2019-10-19,Daily Max,7.0,7.0,7.0,6.0,7.0,8.0,10.0,11.0,10.0,8.0,7.0,6.0,7.0,7.0
2118,2019-10-20,Daily Max,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0
2119,2019-10-21,Daily Max,6.0,7.0,7.0,6.0,6.0,6.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0
2120,2019-10-22,Daily Max,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2121,2019-10-23,Daily Max,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0
2122,2019-10-24,Daily Max,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0,7.0,7.0,6.0
2123,2019-10-25,Daily Max,5.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0
2124,2019-10-26,Daily Max,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2125,2019-10-27,Daily Max,7.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,7.0,7.0,6.0,6.0,7.0,6.0
2126,2019-10-28,Daily Max,8.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,6.0,5.0,7.0,9.0,7.0
2127,2019-10-29,Daily Max,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0
2128,2019-10-30,Daily Max,5.0,6.0,6.0,6.0,5.0,5.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0,6.0
2129,2019-10-31,Daily Max,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0,7.0
2130,2019-11-01,Daily Max,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0
2131,2019-11-02,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0
2132,2019-11-03,Daily Max,6.0,6.0,6.0,6.0,8.0,6.0,8.0,8.0,8.0,8.0,7.0,6.0,6.0,6.0
2133,2019-11-04,Daily Max,8.0,6.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0
2134,2019-11-05,Daily Max,7.0,6.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0
2135,2019-11-06,Daily Max,6.0,6.0,6.0,6.0,6.0,6.0,9.0,9.0,9.0,8.0,7.0,6.0,7.0,6.0
2136,2019-11-07,Daily Max,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,6.0,7.0,6.0,8.0,7.0
2137,2019-11-08,Daily Max,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0
2138,2019-11-09,Daily Max,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0
2139,2019-11-10,Daily Max,7.0,7.0,7.0,7.0,6.0,7.0,8.0,9.0,8.0,7.0,7.0,6.0,7.0,7.0
2140,2019-11-11,Daily Max,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0
2141,2019-11-12,Daily Max,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0
2142,2019-11-13,Daily Max,7.0,7.0,7.0,7.0,7.0,6.0,8.0,8.0,8.0,7.0,6.0,6.0,7.0,7.0
2143,2019-11-14,Daily Max,6.0,6.0,7.0,7.0,7.0,7.0,8.0,9.0,8.0,6.0,6.0,6.0,7.0,6.0
2144,2019-11-15,Daily Max,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0
2145,2019-11-16,Daily Max,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0
2146,2019-11-17,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
2147,2019-11-18,Daily Max,10.0,8.0,9.0,10.0,9.0,8.0,10.0,10.0,10.0,8.0,8.0,8.0,10.0,10.0
2148,2019-11-19,Daily Max,6.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0
2149,2019-11-20,Daily Max,6.0,6.0,7.0,6.0,6.0,7.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0
2150,2019-11-21,Daily Max,7.0,6.0,6.0,6.0,7.0,7.0,9.0,10.0,8.0,7.0,6.0,7.0,8.0,6.0
2151,2019-11-22,Daily Max,5.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,5.0,5.0,6.0,6.0,5.0
2152,2019-11-23,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,5.0,7.0,6.0,5.0,6.0,5.0
2153,2019-11-24,Daily Max,6.0,6.0,6.0,6.0,6.0,5.0,7.0,10.0,11.0,6.0,6.0,5.0,6.0,5.0
2154,2019-11-25,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2155,2019-11-26,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
2156,2019-11-27,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,8.0,7.0,6.0,5.0,5.0,5.0,5.0,5.0
2157,2019-11-28,Daily Max,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0
2158,2019-11-29,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0
2159,2019-11-30,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2160,2019-12-01,Daily Max,8.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0
2161,2019-12-02,Daily Max,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0
2162,2019-12-03,Daily Max,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,5.0
2163,2019-12-04,Daily Max,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,7.0,5.0
2164,2019-12-05,Daily Max,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,6.0,5.0,4.0
2165,2019-12-06,Daily Max,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0
2166,2019-12-07,Daily Max,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,7.0,6.0,5.0
2167,2019-12-08,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2168,2019-12-09,Daily Max,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0
2169,2019-12-10,Daily Max,5.0,5.0,5.0,5.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,5.0
2170,2019-12-11,Daily Max,6.0,6.0,6.0,6.0,7.0,7.0,8.0,9.0,10.0,6.0,6.0,7.0,7.0,6.0
2171,2019-12-12,Daily Max,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0
2172,2019-12-13,Daily Max,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0
2173,2019-12-14,Daily Max,5.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0
2174,2019-12-15,Daily Max,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
2175,2019-12-16,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2176,2019-12-17,Daily Max,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0
2177,2019-12-18,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0
2178,2019-12-19,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0
2179,2019-12-20,Daily Max,5.0,4.0,4.0,5.0,5.0,6.0,8.0,7.0,7.0,5.0,4.0,5.0,5.0,5.0
2180,2019-12-21,Daily Max,4.0,3.0,3.0,4.0,4.0,6.0,6.0,7.0,6.0,4.0,4.0,4.0,4.0,4.0
2181,2019-12-22,Daily Max,8.0,5.0,7.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,7.0,9.0,9.0,8.0
2182,2019-12-23,Daily Max,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0
2183,2019-12-24,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0
2184,2019-12-25,Daily Max,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0
2185,2019-12-26,Daily Max,9.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0
2186,2019-12-27,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0
2187,2019-12-28,Daily Max,5.0,6.0,6.0,6.0,6.0,6.0,8.0,9.0,6.0,5.0,5.0,6.0,6.0,6.0
2188,2019-12-29,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0
2189,2019-12-30,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2190,2019-12-31,Daily Max,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0
2191,2020-01-01,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
2192,2020-01-02,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0
2193,2020-01-03,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,6.0,5.0,5.0,5.0,6.0
2194,2020-01-04,Daily Max,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2195,2020-01-05,Daily Max,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
2196,2020-01-06,Daily Max,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
2197,2020-01-07,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
2198,2020-01-08,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2199,2020-01-09,Daily Max,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0
2200,2020-01-10,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0
2201,2020-01-11,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,6.0
2202,2020-01-12,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2203,2020-01-13,Daily Max,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
2204,2020-01-14,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0
2205,2020-01-15,Daily Max,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
2206,2020-01-16,Daily Max,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0
2207,2020-01-17,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
2208,2020-01-18,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2209,2020-01-19,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0
2210,2020-01-20,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0
2211,2020-01-21,Daily Max,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
2212,2020-01-22,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2213,2020-01-23,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2214,2020-01-24,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
2215,2020-01-25,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
2216,2020-01-26,Daily Max,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
2217,2020-01-27,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0
2218,2020-01-28,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0
2219,2020-01-29,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
2220,2020-01-30,Daily Max,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
2221,2020-01-31,Daily Max,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0
2222,2020-02-01,Daily Max,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
2223,2020-02-02,Daily Max,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0
2224,2020-02-03,Daily Max,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
2225,2020-02-04,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2226,2020-02-05,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
2227,2020-02-06,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2228,2020-02-07,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
2229,2020-02-08,Daily Max,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0
2230,2020-02-09,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2231,2020-02-10,Daily Max,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
2232,2020-02-11,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
2233,2020-02-12,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0
2234,2020-02-13,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0
2235,2020-02-14,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0
2236,2020-02-15,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0
2237,2020-02-16,Daily Max,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0
2238,2020-02-17,Daily Max,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0
2239,2020-02-18,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2240,2020-02-19,Daily Max,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2241,2020-02-20,Daily Max,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0
2242,2020-02-21,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
2243,2020-02-22,Daily Max,5.0,6.0,5.0,6.0,6.0,6.0,7.0,9.0,9.0,6.0,5.0,6.0,6.0,6.0
2244,2020-02-23,Daily Max,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0
2245,2020-02-24,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
2246,2020-02-25,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0
2247,2020-02-26,Daily Max,3.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0
2248,2020-02-27,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2249,2020-02-28,Daily Max,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
2250,2020-02-29,Daily Max,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
2251,2020-03-01,Daily Max,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0
2252,2020-03-02,Daily Max,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
2253,2020-03-03,Daily Max,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
2254,2020-03-04,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
2255,2020-03-05,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0
2256,2020-03-06,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
2257,2020-03-07,Daily Max,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,6.0
2258,2020-03-08,Daily Max,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0
2259,2020-03-09,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0
2260,2020-03-10,Daily Max,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0
2261,2020-03-11,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0
2262,2020-03-12,Daily Max,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,6.0,6.0
2263,2020-03-13,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,6.0
2264,2020-03-14,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,7.0,5.0,4.0,4.0,5.0,5.0
2265,2020-03-15,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2266,2020-03-16,Daily Max,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,7.0,6.0,7.0
2267,2020-03-17,Daily Max,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0
2268,2020-03-18,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0
2269,2020-03-19,Daily Max,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0
2270,2020-03-20,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0
2271,2020-03-21,Daily Max,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0
2272,2020-03-22,Daily Max,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0
2273,2020-03-23,Daily Max,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
2274,2020-03-24,Daily Max,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0
2275,2020-03-25,Daily Max,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0
2276,2020-03-26,Daily Max,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0
2277,2020-03-27,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0
2278,2020-03-28,Daily Max,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
2279,2020-03-29,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2280,2020-03-30,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
2281,2020-03-31,Daily Max,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0
2282,2020-04-01,Daily Max,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0
2283,2020-04-02,Daily Max,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
2284,2020-04-03,Daily Max,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
2285,2020-04-04,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
2286,2020-04-05,Daily Max,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0
2287,2020-04-06,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2288,2020-04-07,Daily Max,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0
2289,2020-04-08,Daily Max,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
